,Unnamed: 0,Respondent_ID,Gender,Age,Reasons_for_choosing_brands,Current_brands
8832,8832,128863,Female,15-18,Brand reputation,CodeX
8833,8833,128864,Male,31-45,Taste/flavor preference,Gangster
8834,8834,128865,Male,19-30,Effectiveness,Sky 9
8835,8835,128866,Male,15-18,Brand reputation,Sky 9
8836,8836,128867,Female,19-30,Brand reputation,Bepsi
8837,8837,128868,Male,19-30,Availability,Bepsi
8838,8838,128869,Male,31-45,Effectiveness,Sky 9
8839,8839,128870,Female,19-30,Availability,Gangster
8840,8840,128871,Male,19-30,Brand reputation,Sky 9
8841,8841,128872,Male,31-45,Effectiveness,Gangster
8842,8842,128873,Female,19-30,Brand reputation,CodeX
8843,8843,128874,Female,19-30,Effectiveness,Others
8844,8844,128875,Male,19-30,Brand reputation,CodeX
8845,8845,128876,Female,19-30,Effectiveness,Bepsi
8846,8846,128877,Male,15-18,Effectiveness,Gangster
8847,8847,128878,Male,19-30,Availability,Blue Bull
8848,8848,128879,Male,15-18,Taste/flavor preference,Blue Bull
8849,8849,128880,Non-binary,15-18,Brand reputation,Cola-Coka
8850,8850,128881,Male,19-30,Availability,Sky 9
8851,8851,128882,Female,19-30,Taste/flavor preference,CodeX
8852,8852,128883,Male,19-30,Availability,Cola-Coka
8853,8853,128884,Female,19-30,Other,Blue Bull
8854,8854,128885,Male,19-30,Brand reputation,Gangster
8855,8855,128886,Female,31-45,Taste/flavor preference,Cola-Coka
8856,8856,128887,Male,31-45,Taste/flavor preference,Sky 9
8857,8857,128888,Female,31-45,Other,Cola-Coka
8858,8858,128889,Male,19-30,Availability,Cola-Coka
8859,8859,128890,Male,31-45,Brand reputation,CodeX
8860,8860,128891,Male,19-30,Other,Gangster
8861,8861,128892,Male,19-30,Availability,CodeX
8862,8862,128893,Male,31-45,Brand reputation,Blue Bull
8863,8863,128894,Male,19-30,Availability,Bepsi
8864,8864,128895,Female,31-45,Other,Cola-Coka
8865,8865,128896,Male,31-45,Taste/flavor preference,Bepsi
8866,8866,128897,Male,15-18,Other,Gangster
8867,8867,128898,Female,15-18,Taste/flavor preference,Cola-Coka
8868,8868,128899,Male,19-30,Effectiveness,CodeX
8869,8869,128900,Male,19-30,Other,CodeX
8870,8870,128901,Male,19-30,Other,CodeX
8871,8871,128902,Male,19-30,Availability,Gangster
8872,8872,128903,Male,15-18,Effectiveness,Blue Bull
8873,8873,128904,Male,19-30,Taste/flavor preference,Gangster
8874,8874,128905,Male,31-45,Effectiveness,Bepsi
8875,8875,128906,Male,15-18,Taste/flavor preference,Gangster
8876,8876,128907,Male,19-30,Effectiveness,Others
8877,8877,128908,Female,19-30,Taste/flavor preference,Bepsi
8878,8878,128909,Female,19-30,Brand reputation,Bepsi
8879,8879,128910,Male,19-30,Availability,Cola-Coka
8880,8880,128911,Male,19-30,Brand reputation,Bepsi
8881,8881,128912,Non-binary,31-45,Effectiveness,Gangster
8882,8882,128913,Male,15-18,Brand reputation,Cola-Coka
8883,8883,128914,Male,19-30,Effectiveness,CodeX
8884,8884,128915,Male,31-45,Availability,Bepsi
8885,8885,128916,Female,19-30,Taste/flavor preference,Gangster
8886,8886,128917,Female,31-45,Taste/flavor preference,Cola-Coka
8887,8887,128918,Male,31-45,Other,Bepsi
8888,8888,128919,Male,19-30,Taste/flavor preference,Sky 9
8889,8889,128920,Male,19-30,Taste/flavor preference,Cola-Coka
8890,8890,128921,Male,31-45,Effectiveness,Gangster
8891,8891,128922,Male,19-30,Other,Bepsi
8892,8892,128923,Male,19-30,Other,Cola-Coka
8893,8893,128924,Male,19-30,Other,Cola-Coka
8894,8894,128925,Male,19-30,Effectiveness,CodeX
8895,8895,128926,Male,19-30,Brand reputation,Sky 9
8896,8896,128927,Male,31-45,Taste/flavor preference,Gangster
8897,8897,128928,Female,19-30,Other,Cola-Coka
8898,8898,128929,Female,31-45,Other,CodeX
8899,8899,128930,Female,15-18,Other,Bepsi
8900,8900,128931,Male,15-18,Brand reputation,Cola-Coka
8901,8901,128932,Male,19-30,Brand reputation,Bepsi
8902,8902,128933,Male,31-45,Taste/flavor preference,Cola-Coka
8903,8903,128934,Male,19-30,Availability,CodeX
8904,8904,128935,Non-binary,31-45,Taste/flavor preference,Cola-Coka
8905,8905,128936,Male,31-45,Availability,Bepsi
8906,8906,128937,Male,19-30,Taste/flavor preference,Bepsi
8907,8907,128938,Male,31-45,Other,Gangster
8908,8908,128939,Male,31-45,Brand reputation,Gangster
8909,8909,128940,Male,31-45,Brand reputation,Bepsi
8910,8910,128941,Male,19-30,Taste/flavor preference,Cola-Coka
8911,8911,128942,Female,15-18,Taste/flavor preference,Blue Bull
8912,8912,128943,Female,19-30,Other,Cola-Coka
8913,8913,128944,Male,31-45,Brand reputation,Cola-Coka
8914,8914,128945,Female,15-18,Availability,Bepsi
8915,8915,128946,Male,15-18,Taste/flavor preference,Cola-Coka
8916,8916,128947,Male,19-30,Availability,CodeX
8917,8917,128948,Male,19-30,Effectiveness,Blue Bull
8918,8918,128949,Female,31-45,Effectiveness,Blue Bull
8919,8919,128950,Male,19-30,Availability,Sky 9
8920,8920,128951,Male,19-30,Effectiveness,CodeX
8921,8921,128952,Male,19-30,Brand reputation,Gangster
8922,8922,128953,Male,31-45,Brand reputation,Gangster
8923,8923,128954,Male,19-30,Effectiveness,Cola-Coka
8924,8924,128955,Male,19-30,Taste/flavor preference,Blue Bull
8925,8925,128956,Female,31-45,Availability,Gangster
8926,8926,128957,Male,31-45,Effectiveness,Others
8927,8927,128958,Female,15-18,Brand reputation,Sky 9
8928,8928,128959,Female,19-30,Brand reputation,Cola-Coka
8929,8929,128960,Female,19-30,Taste/flavor preference,Bepsi
8930,8930,128961,Male,19-30,Taste/flavor preference,Cola-Coka
8931,8931,128962,Male,19-30,Brand reputation,Sky 9
8932,8932,128963,Male,15-18,Brand reputation,Blue Bull
8933,8933,128964,Male,31-45,Effectiveness,Bepsi
8934,8934,128965,Male,31-45,Effectiveness,Bepsi
8935,8935,128966,Female,19-30,Brand reputation,Sky 9
8936,8936,128967,Male,19-30,Taste/flavor preference,Blue Bull
8937,8937,128968,Female,15-18,Brand reputation,Cola-Coka
8938,8938,128969,Male,65+,Availability,Bepsi
8939,8939,128970,Female,19-30,Taste/flavor preference,Gangster
8940,8940,128971,Male,15-18,Availability,Cola-Coka
8941,8941,128972,Non-binary,19-30,Other,Bepsi
8942,8942,128973,Male,19-30,Taste/flavor preference,Bepsi
8943,8943,128974,Male,19-30,Brand reputation,Bepsi
8944,8944,128975,Male,19-30,Effectiveness,Bepsi
8945,8945,128976,Male,46-65,Effectiveness,Cola-Coka
8946,8946,128977,Female,15-18,Taste/flavor preference,Gangster
8947,8947,128978,Male,19-30,Other,Blue Bull
8948,8948,128979,Male,19-30,Brand reputation,Cola-Coka
8949,8949,128980,Male,31-45,Effectiveness,CodeX
8950,8950,128981,Non-binary,31-45,Taste/flavor preference,Gangster
8951,8951,128982,Male,19-30,Brand reputation,Cola-Coka
8952,8952,128983,Male,19-30,Availability,CodeX
8953,8953,128984,Female,19-30,Brand reputation,Bepsi
8954,8954,128985,Male,15-18,Brand reputation,Blue Bull
8955,8955,128986,Female,31-45,Brand reputation,Gangster
8956,8956,128987,Female,19-30,Taste/flavor preference,Gangster
8957,8957,128988,Male,31-45,Effectiveness,Gangster
8958,8958,128989,Male,19-30,Other,Others
8959,8959,128990,Male,31-45,Taste/flavor preference,Bepsi
8960,8960,128991,Female,15-18,Brand reputation,Blue Bull
8961,8961,128992,Male,19-30,Availability,Cola-Coka
8962,8962,128993,Female,19-30,Taste/flavor preference,Blue Bull
8963,8963,128994,Male,19-30,Brand reputation,Cola-Coka
8964,8964,128995,Male,15-18,Taste/flavor preference,Bepsi
8965,8965,128996,Male,19-30,Availability,Gangster
8966,8966,128997,Male,19-30,Brand reputation,Blue Bull
8967,8967,128998,Female,46-65,Other,Blue Bull
8968,8968,128999,Male,19-30,Other,Gangster
8969,8969,129000,Male,19-30,Brand reputation,Others
8970,8970,129001,Female,31-45,Other,Gangster
8971,8971,129002,Male,19-30,Availability,Bepsi
8972,8972,129003,Non-binary,19-30,Taste/flavor preference,Bepsi
8973,8973,129004,Non-binary,19-30,Taste/flavor preference,Blue Bull
8974,8974,129005,Male,31-45,Taste/flavor preference,Cola-Coka
8975,8975,129006,Male,65+,Effectiveness,Sky 9
8976,8976,129007,Non-binary,19-30,Availability,Bepsi
8977,8977,129008,Female,31-45,Effectiveness,Cola-Coka
8978,8978,129009,Male,19-30,Taste/flavor preference,Others
8979,8979,129010,Female,19-30,Other,Bepsi
8980,8980,129011,Male,19-30,Effectiveness,Cola-Coka
8981,8981,129012,Non-binary,19-30,Brand reputation,Cola-Coka
8982,8982,129013,Male,19-30,Taste/flavor preference,Cola-Coka
8983,8983,129014,Male,19-30,Effectiveness,Bepsi
8984,8984,129015,Male,15-18,Brand reputation,Gangster
8985,8985,129016,Female,19-30,Other,Others
8986,8986,129017,Male,19-30,Effectiveness,Cola-Coka
8987,8987,129018,Female,19-30,Taste/flavor preference,Sky 9
8988,8988,129019,Male,19-30,Brand reputation,Blue Bull
8989,8989,129020,Male,46-65,Other,Bepsi
8990,8990,129021,Male,19-30,Availability,Cola-Coka
8991,8991,129022,Female,19-30,Effectiveness,Others
8992,8992,129023,Male,19-30,Effectiveness,Gangster
8993,8993,129024,Female,46-65,Other,Sky 9
8994,8994,129025,Female,19-30,Brand reputation,Cola-Coka
8995,8995,129026,Non-binary,31-45,Effectiveness,Blue Bull
8996,8996,129027,Female,19-30,Effectiveness,Gangster
8997,8997,129028,Male,31-45,Other,Bepsi
8998,8998,129029,Female,19-30,Effectiveness,Sky 9
8999,8999,129030,Female,19-30,Effectiveness,Cola-Coka
9000,9000,129031,Male,19-30,Other,Bepsi
9001,9001,129032,Female,19-30,Brand reputation,Gangster
9002,9002,129033,Female,31-45,Brand reputation,Cola-Coka
9003,9003,129034,Male,15-18,Availability,Cola-Coka
9004,9004,129035,Female,19-30,Taste/flavor preference,Cola-Coka
9005,9005,129036,Male,19-30,Availability,Cola-Coka
9006,9006,129037,Female,19-30,Taste/flavor preference,Blue Bull
9007,9007,129038,Non-binary,19-30,Taste/flavor preference,Gangster
9008,9008,129039,Male,31-45,Effectiveness,Gangster
9009,9009,129040,Male,19-30,Availability,Bepsi
9010,9010,129041,Female,19-30,Other,Blue Bull
9011,9011,129042,Female,19-30,Availability,Sky 9
9012,9012,129043,Male,31-45,Brand reputation,Cola-Coka
9013,9013,129044,Female,19-30,Other,Gangster
9014,9014,129045,Male,19-30,Taste/flavor preference,CodeX
9015,9015,129046,Male,19-30,Effectiveness,Sky 9
9016,9016,129047,Male,19-30,Taste/flavor preference,Gangster
9017,9017,129048,Male,19-30,Other,Cola-Coka
9018,9018,129049,Female,46-65,Other,Blue Bull
9019,9019,129050,Male,19-30,Other,Gangster
9020,9020,129051,Female,15-18,Taste/flavor preference,Cola-Coka
9021,9021,129052,Male,31-45,Brand reputation,Gangster
9022,9022,129053,Female,31-45,Taste/flavor preference,Cola-Coka
9023,9023,129054,Female,15-18,Availability,Cola-Coka
9024,9024,129055,Male,19-30,Brand reputation,Bepsi
9025,9025,129056,Female,31-45,Brand reputation,Cola-Coka
9026,9026,129057,Male,19-30,Effectiveness,Cola-Coka
9027,9027,129058,Female,31-45,Brand reputation,Cola-Coka
9028,9028,129059,Male,31-45,Brand reputation,Blue Bull
9029,9029,129060,Male,31-45,Effectiveness,Cola-Coka
9030,9030,129061,Male,19-30,Availability,Sky 9
9031,9031,129062,Non-binary,46-65,Brand reputation,Blue Bull
9032,9032,129063,Female,19-30,Effectiveness,Gangster
9033,9033,129064,Male,19-30,Effectiveness,Blue Bull
9034,9034,129065,Male,19-30,Brand reputation,Bepsi
9035,9035,129066,Male,19-30,Brand reputation,Sky 9
9036,9036,129067,Non-binary,31-45,Brand reputation,Cola-Coka
9037,9037,129068,Female,31-45,Other,Bepsi
9038,9038,129069,Female,31-45,Other,Cola-Coka
9039,9039,129070,Male,19-30,Brand reputation,Others
9040,9040,129071,Male,19-30,Taste/flavor preference,Gangster
9041,9041,129072,Male,65+,Taste/flavor preference,Cola-Coka
9042,9042,129073,Male,19-30,Brand reputation,Sky 9
9043,9043,129074,Male,19-30,Effectiveness,Bepsi
9044,9044,129075,Male,19-30,Brand reputation,Gangster
9045,9045,129076,Male,31-45,Other,Sky 9
9046,9046,129077,Male,31-45,Brand reputation,Others
9047,9047,129078,Male,19-30,Availability,Sky 9
9048,9048,129079,Male,19-30,Availability,Bepsi
9049,9049,129080,Female,31-45,Other,Sky 9
9050,9050,129081,Male,46-65,Availability,Cola-Coka
9051,9051,129082,Male,19-30,Other,Cola-Coka
9052,9052,129083,Male,19-30,Brand reputation,Gangster
9053,9053,129084,Male,31-45,Brand reputation,Gangster
9054,9054,129085,Female,19-30,Availability,Cola-Coka
9055,9055,129086,Female,15-18,Brand reputation,Blue Bull
9056,9056,129087,Male,19-30,Effectiveness,Blue Bull
9057,9057,129088,Male,19-30,Taste/flavor preference,Bepsi
9058,9058,129089,Male,15-18,Taste/flavor preference,Cola-Coka
9059,9059,129090,Female,19-30,Other,Cola-Coka
9060,9060,129091,Male,19-30,Brand reputation,Cola-Coka
9061,9061,129092,Male,19-30,Other,CodeX
9062,9062,129093,Female,19-30,Effectiveness,Others
9063,9063,129094,Female,31-45,Availability,Cola-Coka
9064,9064,129095,Female,19-30,Brand reputation,Bepsi
9065,9065,129096,Male,19-30,Brand reputation,Bepsi
9066,9066,129097,Male,19-30,Availability,Bepsi
9067,9067,129098,Female,31-45,Effectiveness,Cola-Coka
9068,9068,129099,Male,19-30,Availability,Cola-Coka
9069,9069,129100,Female,19-30,Brand reputation,Cola-Coka
9070,9070,129101,Female,19-30,Other,Gangster
9071,9071,129102,Female,19-30,Brand reputation,Cola-Coka
9072,9072,129103,Male,31-45,Availability,Gangster
9073,9073,129104,Female,19-30,Other,Blue Bull
9074,9074,129105,Male,19-30,Taste/flavor preference,Cola-Coka
9075,9075,129106,Female,46-65,Effectiveness,Bepsi
9076,9076,129107,Male,19-30,Effectiveness,Cola-Coka
9077,9077,129108,Female,15-18,Taste/flavor preference,Blue Bull
9078,9078,129109,Female,46-65,Effectiveness,CodeX
9079,9079,129110,Male,31-45,Brand reputation,Others
9080,9080,129111,Male,19-30,Other,Cola-Coka
9081,9081,129112,Male,19-30,Other,Cola-Coka
9082,9082,129113,Female,19-30,Brand reputation,Sky 9
9083,9083,129114,Male,19-30,Effectiveness,Cola-Coka
9084,9084,129115,Male,31-45,Brand reputation,CodeX
9085,9085,129116,Male,19-30,Effectiveness,Cola-Coka
9086,9086,129117,Female,19-30,Availability,Cola-Coka
9087,9087,129118,Female,31-45,Taste/flavor preference,Cola-Coka
9088,9088,129119,Female,65+,Other,Cola-Coka
9089,9089,129120,Female,19-30,Other,Gangster
9090,9090,129121,Female,15-18,Brand reputation,Cola-Coka
9091,9091,129122,Female,65+,Taste/flavor preference,Sky 9
9092,9092,129123,Male,19-30,Brand reputation,Gangster
9093,9093,129124,Female,19-30,Other,Blue Bull
9094,9094,129125,Female,15-18,Taste/flavor preference,Bepsi
9095,9095,129126,Male,19-30,Availability,Cola-Coka
9096,9096,129127,Female,19-30,Effectiveness,Bepsi
9097,9097,129128,Male,19-30,Taste/flavor preference,Others
9098,9098,129129,Male,46-65,Other,Sky 9
9099,9099,129130,Male,19-30,Availability,Gangster
9100,9100,129131,Male,19-30,Brand reputation,Bepsi
9101,9101,129132,Female,19-30,Other,Bepsi
9102,9102,129133,Male,31-45,Effectiveness,Gangster
9103,9103,129134,Male,15-18,Brand reputation,Bepsi
9104,9104,129135,Male,19-30,Brand reputation,Cola-Coka
9105,9105,129136,Female,15-18,Taste/flavor preference,Gangster
9106,9106,129137,Male,19-30,Brand reputation,Bepsi
9107,9107,129138,Male,19-30,Availability,Gangster
9108,9108,129139,Male,15-18,Availability,Cola-Coka
9109,9109,129140,Male,31-45,Other,Bepsi
9110,9110,129141,Male,15-18,Taste/flavor preference,Cola-Coka
9111,9111,129142,Female,31-45,Brand reputation,Gangster
9112,9112,129143,Female,19-30,Other,Gangster
9113,9113,129144,Male,31-45,Other,Gangster
9114,9114,129145,Male,19-30,Brand reputation,Cola-Coka
9115,9115,129146,Female,31-45,Other,Gangster
9116,9116,129147,Female,19-30,Other,Sky 9
9117,9117,129148,Male,19-30,Taste/flavor preference,Gangster
9118,9118,129149,Male,19-30,Taste/flavor preference,Cola-Coka
9119,9119,129150,Male,19-30,Availability,Cola-Coka
9120,9120,129151,Female,15-18,Effectiveness,Cola-Coka
9121,9121,129152,Female,31-45,Other,Sky 9
9122,9122,129153,Female,31-45,Taste/flavor preference,Cola-Coka
9123,9123,129154,Female,19-30,Other,Bepsi
9124,9124,129155,Male,19-30,Brand reputation,Sky 9
9125,9125,129156,Male,19-30,Brand reputation,Bepsi
9126,9126,129157,Male,19-30,Availability,Bepsi
9127,9127,129158,Male,65+,Brand reputation,Others
9128,9128,129159,Male,19-30,Brand reputation,Gangster
9129,9129,129160,Female,46-65,Brand reputation,Gangster
9130,9130,129161,Male,46-65,Brand reputation,Gangster
9131,9131,129162,Male,31-45,Taste/flavor preference,Cola-Coka
9132,9132,129163,Male,19-30,Availability,Blue Bull
9133,9133,129164,Male,31-45,Brand reputation,Cola-Coka
9134,9134,129165,Male,46-65,Brand reputation,Others
9135,9135,129166,Female,19-30,Effectiveness,Cola-Coka
9136,9136,129167,Male,19-30,Brand reputation,Bepsi
9137,9137,129168,Male,31-45,Brand reputation,Bepsi
9138,9138,129169,Male,19-30,Availability,Bepsi
9139,9139,129170,Male,19-30,Brand reputation,Cola-Coka
9140,9140,129171,Male,19-30,Taste/flavor preference,Bepsi
9141,9141,129172,Male,31-45,Availability,Gangster
9142,9142,129173,Female,15-18,Brand reputation,Cola-Coka
9143,9143,129174,Male,19-30,Availability,CodeX
9144,9144,129175,Male,15-18,Taste/flavor preference,Blue Bull
9145,9145,129176,Male,19-30,Brand reputation,Gangster
9146,9146,129177,Female,19-30,Other,Sky 9
9147,9147,129178,Male,19-30,Availability,Bepsi
9148,9148,129179,Male,19-30,Brand reputation,Cola-Coka
9149,9149,129180,Male,31-45,Taste/flavor preference,Cola-Coka
9150,9150,129181,Female,19-30,Effectiveness,Others
9151,9151,129182,Female,15-18,Availability,Gangster
9152,9152,129183,Male,15-18,Availability,Cola-Coka
9153,9153,129184,Female,31-45,Effectiveness,Bepsi
9154,9154,129185,Female,15-18,Taste/flavor preference,Bepsi
9155,9155,129186,Male,31-45,Brand reputation,Bepsi
9156,9156,129187,Female,31-45,Other,Cola-Coka
9157,9157,129188,Female,19-30,Taste/flavor preference,Sky 9
9158,9158,129189,Male,46-65,Brand reputation,Sky 9
9159,9159,129190,Female,31-45,Taste/flavor preference,Blue Bull
9160,9160,129191,Female,31-45,Effectiveness,Cola-Coka
9161,9161,129192,Female,19-30,Taste/flavor preference,Cola-Coka
9162,9162,129193,Female,31-45,Taste/flavor preference,Gangster
9163,9163,129194,Male,19-30,Brand reputation,Blue Bull
9164,9164,129195,Male,31-45,Other,CodeX
9165,9165,129196,Male,31-45,Other,Cola-Coka
9166,9166,129197,Male,31-45,Effectiveness,Sky 9
9167,9167,129198,Male,19-30,Taste/flavor preference,Cola-Coka
9168,9168,129199,Female,31-45,Other,Cola-Coka
9169,9169,129200,Male,31-45,Availability,Bepsi
9170,9170,129201,Female,19-30,Availability,CodeX
9171,9171,129202,Female,15-18,Brand reputation,Blue Bull
9172,9172,129203,Male,19-30,Availability,Bepsi
9173,9173,129204,Male,31-45,Other,Cola-Coka
9174,9174,129205,Male,15-18,Taste/flavor preference,Bepsi
9175,9175,129206,Male,19-30,Availability,Sky 9
9176,9176,129207,Male,19-30,Availability,Blue Bull
9177,9177,129208,Male,19-30,Brand reputation,Bepsi
9178,9178,129209,Male,19-30,Brand reputation,Bepsi
9179,9179,129210,Female,19-30,Taste/flavor preference,Sky 9
9180,9180,129211,Male,19-30,Effectiveness,Cola-Coka
9181,9181,129212,Male,65+,Taste/flavor preference,Sky 9
9182,9182,129213,Female,19-30,Other,CodeX
9183,9183,129214,Male,19-30,Effectiveness,Bepsi
9184,9184,129215,Female,31-45,Effectiveness,Gangster
9185,9185,129216,Female,31-45,Availability,Bepsi
9186,9186,129217,Male,19-30,Effectiveness,Bepsi
9187,9187,129218,Male,31-45,Brand reputation,Cola-Coka
9188,9188,129219,Male,31-45,Brand reputation,Sky 9
9189,9189,129220,Female,19-30,Effectiveness,Gangster
9190,9190,129221,Female,19-30,Other,CodeX
9191,9191,129222,Female,19-30,Taste/flavor preference,Gangster
9192,9192,129223,Male,15-18,Availability,Sky 9
9193,9193,129224,Male,19-30,Brand reputation,Cola-Coka
9194,9194,129225,Female,31-45,Effectiveness,Gangster
9195,9195,129226,Male,19-30,Other,Gangster
9196,9196,129227,Female,31-45,Effectiveness,Gangster
9197,9197,129228,Female,31-45,Other,Cola-Coka
9198,9198,129229,Male,19-30,Availability,Gangster
9199,9199,129230,Male,46-65,Taste/flavor preference,Bepsi
9200,9200,129231,Male,15-18,Brand reputation,Bepsi
9201,9201,129232,Female,19-30,Effectiveness,Gangster
9202,9202,129233,Non-binary,46-65,Brand reputation,Cola-Coka
9203,9203,129234,Female,46-65,Taste/flavor preference,Others
9204,9204,129235,Non-binary,31-45,Taste/flavor preference,Cola-Coka
9205,9205,129236,Male,46-65,Brand reputation,Gangster
9206,9206,129237,Female,19-30,Availability,Blue Bull
9207,9207,129238,Female,15-18,Taste/flavor preference,Gangster
9208,9208,129239,Male,15-18,Effectiveness,Gangster
9209,9209,129240,Female,31-45,Brand reputation,Gangster
9210,9210,129241,Male,19-30,Brand reputation,Cola-Coka
9211,9211,129242,Female,19-30,Effectiveness,Bepsi
9212,9212,129243,Male,31-45,Brand reputation,Blue Bull
9213,9213,129244,Male,15-18,Brand reputation,Gangster
9214,9214,129245,Female,19-30,Brand reputation,Cola-Coka
9215,9215,129246,Male,19-30,Taste/flavor preference,Cola-Coka
9216,9216,129247,Male,19-30,Other,Gangster
9217,9217,129248,Female,19-30,Taste/flavor preference,Cola-Coka
9218,9218,129249,Male,19-30,Availability,CodeX
9219,9219,129250,Male,15-18,Brand reputation,Cola-Coka
9220,9220,129251,Female,19-30,Brand reputation,Bepsi
9221,9221,129252,Female,19-30,Other,Bepsi
9222,9222,129253,Female,19-30,Availability,Cola-Coka
9223,9223,129254,Male,19-30,Brand reputation,Cola-Coka
9224,9224,129255,Male,19-30,Other,Sky 9
9225,9225,129256,Male,31-45,Effectiveness,Cola-Coka
9226,9226,129257,Male,19-30,Effectiveness,Cola-Coka
9227,9227,129258,Female,19-30,Taste/flavor preference,Others
9228,9228,129259,Male,15-18,Availability,Cola-Coka
9229,9229,129260,Male,15-18,Availability,Gangster
9230,9230,129261,Male,31-45,Effectiveness,Others
9231,9231,129262,Male,15-18,Other,Gangster
9232,9232,129263,Male,19-30,Availability,Cola-Coka
9233,9233,129264,Non-binary,15-18,Availability,Gangster
9234,9234,129265,Male,15-18,Taste/flavor preference,Blue Bull
9235,9235,129266,Male,19-30,Effectiveness,CodeX
9236,9236,129267,Male,31-45,Taste/flavor preference,Cola-Coka
9237,9237,129268,Male,31-45,Brand reputation,Gangster
9238,9238,129269,Male,31-45,Brand reputation,Gangster
9239,9239,129270,Non-binary,15-18,Taste/flavor preference,Bepsi
9240,9240,129271,Female,46-65,Brand reputation,Bepsi
9241,9241,129272,Female,19-30,Taste/flavor preference,Bepsi
9242,9242,129273,Male,31-45,Availability,Cola-Coka
9243,9243,129274,Male,31-45,Other,CodeX
9244,9244,129275,Male,31-45,Brand reputation,Blue Bull
9245,9245,129276,Male,19-30,Taste/flavor preference,Cola-Coka
9246,9246,129277,Male,19-30,Availability,CodeX
9247,9247,129278,Male,19-30,Other,Gangster
9248,9248,129279,Female,19-30,Effectiveness,Bepsi
9249,9249,129280,Male,19-30,Brand reputation,Cola-Coka
9250,9250,129281,Male,15-18,Brand reputation,CodeX
9251,9251,129282,Female,31-45,Effectiveness,Sky 9
9252,9252,129283,Male,19-30,Taste/flavor preference,Cola-Coka
9253,9253,129284,Male,31-45,Other,Bepsi
9254,9254,129285,Male,15-18,Other,Bepsi
9255,9255,129286,Female,19-30,Other,Sky 9
9256,9256,129287,Female,19-30,Taste/flavor preference,Bepsi
9257,9257,129288,Female,31-45,Taste/flavor preference,CodeX
9258,9258,129289,Female,19-30,Other,Cola-Coka
9259,9259,129290,Female,15-18,Availability,Cola-Coka
9260,9260,129291,Male,46-65,Effectiveness,Sky 9
9261,9261,129292,Female,19-30,Other,Bepsi
9262,9262,129293,Male,19-30,Taste/flavor preference,Cola-Coka
9263,9263,129294,Female,19-30,Effectiveness,Sky 9
9264,9264,129295,Male,19-30,Availability,Bepsi
9265,9265,129296,Female,15-18,Brand reputation,Sky 9
9266,9266,129297,Male,19-30,Brand reputation,Cola-Coka
9267,9267,129298,Female,19-30,Other,Cola-Coka
9268,9268,129299,Male,15-18,Taste/flavor preference,Cola-Coka
9269,9269,129300,Male,19-30,Brand reputation,Bepsi
9270,9270,129301,Male,15-18,Brand reputation,Bepsi
9271,9271,129302,Male,19-30,Effectiveness,Cola-Coka
9272,9272,129303,Male,19-30,Other,Bepsi
9273,9273,129304,Male,31-45,Taste/flavor preference,CodeX
9274,9274,129305,Female,31-45,Availability,Others
9275,9275,129306,Male,15-18,Availability,Blue Bull
9276,9276,129307,Male,19-30,Taste/flavor preference,CodeX
9277,9277,129308,Male,19-30,Other,Cola-Coka
9278,9278,129309,Female,19-30,Brand reputation,Cola-Coka
9279,9279,129310,Male,65+,Taste/flavor preference,Cola-Coka
9280,9280,129311,Male,19-30,Availability,Gangster
9281,9281,129312,Male,31-45,Brand reputation,Blue Bull
9282,9282,129313,Male,19-30,Brand reputation,Bepsi
9283,9283,129314,Male,31-45,Availability,CodeX
9284,9284,129315,Female,19-30,Availability,CodeX
9285,9285,129316,Female,46-65,Taste/flavor preference,Cola-Coka
9286,9286,129317,Male,31-45,Taste/flavor preference,Blue Bull
9287,9287,129318,Female,31-45,Brand reputation,CodeX
9288,9288,129319,Female,31-45,Brand reputation,Sky 9
9289,9289,129320,Male,19-30,Effectiveness,CodeX
9290,9290,129321,Male,46-65,Effectiveness,Gangster
9291,9291,129322,Male,46-65,Other,Cola-Coka
9292,9292,129323,Male,31-45,Brand reputation,Bepsi
9293,9293,129324,Male,19-30,Other,Cola-Coka
9294,9294,129325,Male,31-45,Availability,Bepsi
9295,9295,129326,Female,31-45,Effectiveness,Gangster
9296,9296,129327,Male,19-30,Effectiveness,Cola-Coka
9297,9297,129328,Male,15-18,Brand reputation,Gangster
9298,9298,129329,Male,19-30,Brand reputation,Bepsi
9299,9299,129330,Male,19-30,Effectiveness,Others
9300,9300,129331,Male,31-45,Effectiveness,Bepsi
9301,9301,129332,Non-binary,19-30,Taste/flavor preference,Blue Bull
9302,9302,129333,Male,19-30,Brand reputation,Blue Bull
9303,9303,129334,Male,46-65,Availability,Blue Bull
9304,9304,129335,Male,15-18,Other,Cola-Coka
9305,9305,129336,Male,46-65,Taste/flavor preference,Blue Bull
9306,9306,129337,Male,31-45,Availability,CodeX
9307,9307,129338,Female,31-45,Taste/flavor preference,CodeX
9308,9308,129339,Male,19-30,Brand reputation,Cola-Coka
9309,9309,129340,Male,19-30,Availability,Cola-Coka
9310,9310,129341,Female,31-45,Brand reputation,Gangster
9311,9311,129342,Male,19-30,Availability,Cola-Coka
9312,9312,129343,Male,31-45,Brand reputation,Bepsi
9313,9313,129344,Male,31-45,Availability,Gangster
9314,9314,129345,Female,19-30,Brand reputation,Sky 9
9315,9315,129346,Female,15-18,Taste/flavor preference,Bepsi
