,Unnamed: 0.1,Unnamed: 0,Respondent_ID,Age,Gender,City_ID,City,Tier,Current_brands
8568,8568,8568,128599,31-45,Male,CT119,Jaipur,Tier 2,Bepsi
8569,8569,8569,128600,31-45,Male,CT112,Mumbai,Tier 1,Gangster
8570,8570,8570,128601,65+,Male,CT113,Bangalore,Tier 1,Cola-Coka
8571,8571,8571,128602,31-45,Male,CT113,Bangalore,Tier 1,Sky 9
8572,8572,8572,128603,19-30,Female,CT112,Mumbai,Tier 1,Bepsi
8573,8573,8573,128604,19-30,Non-binary,CT117,Ahmedabad,Tier 2,Gangster
8574,8574,8574,128605,19-30,Male,CT118,Pune,Tier 2,Bepsi
8575,8575,8575,128606,31-45,Male,CT113,Bangalore,Tier 1,Bepsi
8576,8576,8576,128607,65+,Male,CT116,Hyderabad,Tier 1,Blue Bull
8577,8577,8577,128608,19-30,Male,CT116,Hyderabad,Tier 1,Cola-Coka
8578,8578,8578,128609,31-45,Non-binary,CT112,Mumbai,Tier 1,Sky 9
8579,8579,8579,128610,15-18,Male,CT117,Ahmedabad,Tier 2,Cola-Coka
8580,8580,8580,128611,19-30,Male,CT117,Ahmedabad,Tier 2,Others
8581,8581,8581,128612,19-30,Male,CT120,Lucknow,Tier 2,Cola-Coka
8582,8582,8582,128613,19-30,Female,CT112,Mumbai,Tier 1,Sky 9
8583,8583,8583,128614,15-18,Male,CT112,Mumbai,Tier 1,Bepsi
8584,8584,8584,128615,19-30,Female,CT112,Mumbai,Tier 1,Gangster
8585,8585,8585,128616,19-30,Male,CT114,Chennai,Tier 1,Cola-Coka
8586,8586,8586,128617,19-30,Male,CT118,Pune,Tier 2,Cola-Coka
8587,8587,8587,128618,31-45,Male,CT112,Mumbai,Tier 1,Gangster
8588,8588,8588,128619,19-30,Female,CT113,Bangalore,Tier 1,CodeX
8589,8589,8589,128620,19-30,Male,CT113,Bangalore,Tier 1,Sky 9
8590,8590,8590,128621,19-30,Female,CT116,Hyderabad,Tier 1,Blue Bull
8591,8591,8591,128622,19-30,Male,CT114,Chennai,Tier 1,CodeX
8592,8592,8592,128623,31-45,Female,CT114,Chennai,Tier 1,Blue Bull
8593,8593,8593,128624,19-30,Male,CT118,Pune,Tier 2,CodeX
8594,8594,8594,128625,19-30,Female,CT116,Hyderabad,Tier 1,CodeX
8595,8595,8595,128626,19-30,Male,CT112,Mumbai,Tier 1,Cola-Coka
8596,8596,8596,128627,15-18,Female,CT116,Hyderabad,Tier 1,Others
8597,8597,8597,128628,19-30,Male,CT117,Ahmedabad,Tier 2,Sky 9
8598,8598,8598,128629,19-30,Female,CT114,Chennai,Tier 1,Bepsi
8599,8599,8599,128630,19-30,Male,CT114,Chennai,Tier 1,Sky 9
8600,8600,8600,128631,31-45,Female,CT113,Bangalore,Tier 1,Cola-Coka
8601,8601,8601,128632,19-30,Male,CT116,Hyderabad,Tier 1,CodeX
8602,8602,8602,128633,19-30,Male,CT118,Pune,Tier 2,Gangster
8603,8603,8603,128634,31-45,Female,CT117,Ahmedabad,Tier 2,Sky 9
8604,8604,8604,128635,15-18,Male,CT117,Ahmedabad,Tier 2,Sky 9
8605,8605,8605,128636,19-30,Male,CT113,Bangalore,Tier 1,Others
8606,8606,8606,128637,19-30,Male,CT116,Hyderabad,Tier 1,Gangster
8607,8607,8607,128638,19-30,Female,CT112,Mumbai,Tier 1,Cola-Coka
8608,8608,8608,128639,15-18,Male,CT118,Pune,Tier 2,Gangster
8609,8609,8609,128640,31-45,Male,CT113,Bangalore,Tier 1,Gangster
8610,8610,8610,128641,19-30,Male,CT118,Pune,Tier 2,Cola-Coka
8611,8611,8611,128642,31-45,Male,CT113,Bangalore,Tier 1,Sky 9
8612,8612,8612,128643,19-30,Male,CT112,Mumbai,Tier 1,CodeX
8613,8613,8613,128644,31-45,Male,CT116,Hyderabad,Tier 1,Others
8614,8614,8614,128645,19-30,Male,CT112,Mumbai,Tier 1,Cola-Coka
8615,8615,8615,128646,19-30,Female,CT116,Hyderabad,Tier 1,Bepsi
8616,8616,8616,128647,31-45,Female,CT113,Bangalore,Tier 1,Sky 9
8617,8617,8617,128648,19-30,Female,CT120,Lucknow,Tier 2,Cola-Coka
8618,8618,8618,128649,15-18,Female,CT113,Bangalore,Tier 1,Bepsi
8619,8619,8619,128650,15-18,Female,CT114,Chennai,Tier 1,Cola-Coka
8620,8620,8620,128651,19-30,Male,CT112,Mumbai,Tier 1,Cola-Coka
8621,8621,8621,128652,19-30,Male,CT119,Jaipur,Tier 2,Bepsi
8622,8622,8622,128653,15-18,Male,CT114,Chennai,Tier 1,Gangster
8623,8623,8623,128654,15-18,Female,CT116,Hyderabad,Tier 1,Bepsi
8624,8624,8624,128655,19-30,Female,CT113,Bangalore,Tier 1,Others
8625,8625,8625,128656,31-45,Female,CT112,Mumbai,Tier 1,Gangster
8626,8626,8626,128657,19-30,Male,CT113,Bangalore,Tier 1,Gangster
8627,8627,8627,128658,46-65,Male,CT115,Kolkata,Tier 2,Others
8628,8628,8628,128659,19-30,Male,CT113,Bangalore,Tier 1,Cola-Coka
8629,8629,8629,128660,31-45,Male,CT113,Bangalore,Tier 1,Others
8630,8630,8630,128661,19-30,Male,CT113,Bangalore,Tier 1,Bepsi
8631,8631,8631,128662,31-45,Non-binary,CT113,Bangalore,Tier 1,Bepsi
8632,8632,8632,128663,19-30,Male,CT113,Bangalore,Tier 1,Sky 9
8633,8633,8633,128664,31-45,Male,CT113,Bangalore,Tier 1,Cola-Coka
8634,8634,8634,128665,15-18,Male,CT113,Bangalore,Tier 1,Bepsi
8635,8635,8635,128666,19-30,Female,CT113,Bangalore,Tier 1,Gangster
8636,8636,8636,128667,31-45,Male,CT117,Ahmedabad,Tier 2,Cola-Coka
8637,8637,8637,128668,31-45,Male,CT117,Ahmedabad,Tier 2,Gangster
8638,8638,8638,128669,19-30,Non-binary,CT112,Mumbai,Tier 1,Cola-Coka
8639,8639,8639,128670,19-30,Male,CT116,Hyderabad,Tier 1,Gangster
8640,8640,8640,128671,19-30,Female,CT114,Chennai,Tier 1,Blue Bull
8641,8641,8641,128672,46-65,Female,CT113,Bangalore,Tier 1,Gangster
8642,8642,8642,128673,31-45,Male,CT113,Bangalore,Tier 1,Others
8643,8643,8643,128674,19-30,Male,CT119,Jaipur,Tier 2,Cola-Coka
8644,8644,8644,128675,15-18,Female,CT113,Bangalore,Tier 1,Cola-Coka
8645,8645,8645,128676,19-30,Male,CT116,Hyderabad,Tier 1,Sky 9
8646,8646,8646,128677,31-45,Female,CT113,Bangalore,Tier 1,Gangster
8647,8647,8647,128678,31-45,Male,CT113,Bangalore,Tier 1,CodeX
8648,8648,8648,128679,15-18,Male,CT112,Mumbai,Tier 1,Bepsi
8649,8649,8649,128680,46-65,Female,CT114,Chennai,Tier 1,Bepsi
8650,8650,8650,128681,31-45,Male,CT113,Bangalore,Tier 1,Gangster
8651,8651,8651,128682,19-30,Male,CT116,Hyderabad,Tier 1,Bepsi
8652,8652,8652,128683,19-30,Male,CT116,Hyderabad,Tier 1,Bepsi
8653,8653,8653,128684,31-45,Female,CT114,Chennai,Tier 1,Cola-Coka
8654,8654,8654,128685,15-18,Female,CT116,Hyderabad,Tier 1,Bepsi
8655,8655,8655,128686,19-30,Male,CT113,Bangalore,Tier 1,Bepsi
8656,8656,8656,128687,19-30,Female,CT112,Mumbai,Tier 1,Bepsi
8657,8657,8657,128688,19-30,Male,CT113,Bangalore,Tier 1,Gangster
8658,8658,8658,128689,19-30,Male,CT113,Bangalore,Tier 1,CodeX
8659,8659,8659,128690,15-18,Male,CT114,Chennai,Tier 1,CodeX
8660,8660,8660,128691,15-18,Male,CT116,Hyderabad,Tier 1,Cola-Coka
8661,8661,8661,128692,19-30,Male,CT116,Hyderabad,Tier 1,Bepsi
8662,8662,8662,128693,31-45,Female,CT113,Bangalore,Tier 1,CodeX
8663,8663,8663,128694,31-45,Male,CT116,Hyderabad,Tier 1,Others
8664,8664,8664,128695,19-30,Male,CT113,Bangalore,Tier 1,Bepsi
8665,8665,8665,128696,19-30,Male,CT115,Kolkata,Tier 2,Sky 9
8666,8666,8666,128697,31-45,Male,CT113,Bangalore,Tier 1,Bepsi
8667,8667,8667,128698,31-45,Female,CT120,Lucknow,Tier 2,Bepsi
8668,8668,8668,128699,19-30,Male,CT113,Bangalore,Tier 1,Gangster
8669,8669,8669,128700,19-30,Female,CT115,Kolkata,Tier 2,Cola-Coka
8670,8670,8670,128701,19-30,Male,CT116,Hyderabad,Tier 1,Gangster
8671,8671,8671,128702,19-30,Female,CT112,Mumbai,Tier 1,Bepsi
8672,8672,8672,128703,19-30,Female,CT111,Delhi,Tier 1,Bepsi
8673,8673,8673,128704,31-45,Female,CT113,Bangalore,Tier 1,Sky 9
8674,8674,8674,128705,19-30,Male,CT118,Pune,Tier 2,Blue Bull
8675,8675,8675,128706,31-45,Male,CT113,Bangalore,Tier 1,Gangster
8676,8676,8676,128707,15-18,Male,CT113,Bangalore,Tier 1,Gangster
8677,8677,8677,128708,19-30,Female,CT111,Delhi,Tier 1,CodeX
8678,8678,8678,128709,19-30,Male,CT116,Hyderabad,Tier 1,Bepsi
8679,8679,8679,128710,19-30,Female,CT116,Hyderabad,Tier 1,Bepsi
8680,8680,8680,128711,31-45,Male,CT113,Bangalore,Tier 1,Cola-Coka
8681,8681,8681,128712,19-30,Female,CT117,Ahmedabad,Tier 2,Bepsi
8682,8682,8682,128713,19-30,Male,CT113,Bangalore,Tier 1,Gangster
8683,8683,8683,128714,19-30,Male,CT116,Hyderabad,Tier 1,Bepsi
8684,8684,8684,128715,19-30,Male,CT113,Bangalore,Tier 1,Cola-Coka
8685,8685,8685,128716,19-30,Female,CT113,Bangalore,Tier 1,Bepsi
8686,8686,8686,128717,19-30,Male,CT114,Chennai,Tier 1,Gangster
8687,8687,8687,128718,15-18,Female,CT114,Chennai,Tier 1,Gangster
8688,8688,8688,128719,19-30,Male,CT116,Hyderabad,Tier 1,CodeX
8689,8689,8689,128720,19-30,Female,CT113,Bangalore,Tier 1,Sky 9
8690,8690,8690,128721,19-30,Male,CT113,Bangalore,Tier 1,Cola-Coka
8691,8691,8691,128722,19-30,Non-binary,CT115,Kolkata,Tier 2,Cola-Coka
8692,8692,8692,128723,15-18,Female,CT112,Mumbai,Tier 1,Gangster
8693,8693,8693,128724,19-30,Female,CT115,Kolkata,Tier 2,Gangster
8694,8694,8694,128725,19-30,Female,CT116,Hyderabad,Tier 1,Bepsi
8695,8695,8695,128726,15-18,Female,CT116,Hyderabad,Tier 1,Gangster
8696,8696,8696,128727,31-45,Female,CT113,Bangalore,Tier 1,Bepsi
8697,8697,8697,128728,65+,Male,CT113,Bangalore,Tier 1,Others
8698,8698,8698,128729,19-30,Female,CT113,Bangalore,Tier 1,Bepsi
8699,8699,8699,128730,65+,Male,CT111,Delhi,Tier 1,Gangster
8700,8700,8700,128731,19-30,Male,CT115,Kolkata,Tier 2,Cola-Coka
8701,8701,8701,128732,31-45,Female,CT118,Pune,Tier 2,Blue Bull
8702,8702,8702,128733,19-30,Male,CT118,Pune,Tier 2,Sky 9
8703,8703,8703,128734,19-30,Male,CT112,Mumbai,Tier 1,CodeX
8704,8704,8704,128735,31-45,Female,CT112,Mumbai,Tier 1,Cola-Coka
8705,8705,8705,128736,31-45,Female,CT113,Bangalore,Tier 1,Blue Bull
8706,8706,8706,128737,19-30,Male,CT113,Bangalore,Tier 1,Cola-Coka
8707,8707,8707,128738,19-30,Male,CT112,Mumbai,Tier 1,Cola-Coka
8708,8708,8708,128739,19-30,Male,CT112,Mumbai,Tier 1,Cola-Coka
8709,8709,8709,128740,15-18,Female,CT116,Hyderabad,Tier 1,Gangster
8710,8710,8710,128741,31-45,Male,CT112,Mumbai,Tier 1,Cola-Coka
8711,8711,8711,128742,19-30,Male,CT113,Bangalore,Tier 1,Bepsi
8712,8712,8712,128743,19-30,Female,CT113,Bangalore,Tier 1,CodeX
8713,8713,8713,128744,31-45,Female,CT115,Kolkata,Tier 2,Cola-Coka
8714,8714,8714,128745,19-30,Male,CT113,Bangalore,Tier 1,Cola-Coka
8715,8715,8715,128746,15-18,Female,CT113,Bangalore,Tier 1,Bepsi
8716,8716,8716,128747,19-30,Male,CT112,Mumbai,Tier 1,Cola-Coka
8717,8717,8717,128748,19-30,Male,CT113,Bangalore,Tier 1,Sky 9
8718,8718,8718,128749,19-30,Female,CT113,Bangalore,Tier 1,Bepsi
8719,8719,8719,128750,15-18,Female,CT116,Hyderabad,Tier 1,Blue Bull
8720,8720,8720,128751,19-30,Female,CT113,Bangalore,Tier 1,Bepsi
8721,8721,8721,128752,19-30,Male,CT115,Kolkata,Tier 2,CodeX
8722,8722,8722,128753,19-30,Female,CT112,Mumbai,Tier 1,Gangster
8723,8723,8723,128754,31-45,Male,CT116,Hyderabad,Tier 1,CodeX
8724,8724,8724,128755,19-30,Female,CT111,Delhi,Tier 1,Bepsi
8725,8725,8725,128756,31-45,Male,CT115,Kolkata,Tier 2,Sky 9
8726,8726,8726,128757,46-65,Male,CT118,Pune,Tier 2,Sky 9
8727,8727,8727,128758,19-30,Female,CT113,Bangalore,Tier 1,Gangster
8728,8728,8728,128759,19-30,Female,CT111,Delhi,Tier 1,Sky 9
8729,8729,8729,128760,31-45,Male,CT116,Hyderabad,Tier 1,Sky 9
8730,8730,8730,128761,19-30,Male,CT113,Bangalore,Tier 1,CodeX
8731,8731,8731,128762,15-18,Non-binary,CT113,Bangalore,Tier 1,Cola-Coka
8732,8732,8732,128763,19-30,Male,CT118,Pune,Tier 2,Blue Bull
8733,8733,8733,128764,19-30,Male,CT112,Mumbai,Tier 1,Cola-Coka
8734,8734,8734,128765,15-18,Male,CT116,Hyderabad,Tier 1,Bepsi
8735,8735,8735,128766,19-30,Male,CT111,Delhi,Tier 1,Sky 9
8736,8736,8736,128767,31-45,Male,CT116,Hyderabad,Tier 1,Cola-Coka
8737,8737,8737,128768,19-30,Male,CT113,Bangalore,Tier 1,Gangster
8738,8738,8738,128769,15-18,Female,CT112,Mumbai,Tier 1,Sky 9
8739,8739,8739,128770,15-18,Male,CT113,Bangalore,Tier 1,Gangster
8740,8740,8740,128771,31-45,Female,CT113,Bangalore,Tier 1,Cola-Coka
8741,8741,8741,128772,19-30,Male,CT113,Bangalore,Tier 1,Sky 9
8742,8742,8742,128773,15-18,Male,CT118,Pune,Tier 2,Bepsi
8743,8743,8743,128774,15-18,Male,CT114,Chennai,Tier 1,Bepsi
8744,8744,8744,128775,19-30,Female,CT113,Bangalore,Tier 1,Gangster
8745,8745,8745,128776,19-30,Female,CT112,Mumbai,Tier 1,Bepsi
8746,8746,8746,128777,19-30,Female,CT118,Pune,Tier 2,Bepsi
8747,8747,8747,128778,19-30,Male,CT114,Chennai,Tier 1,CodeX
8748,8748,8748,128779,19-30,Male,CT119,Jaipur,Tier 2,CodeX
8749,8749,8749,128780,15-18,Male,CT113,Bangalore,Tier 1,Blue Bull
8750,8750,8750,128781,19-30,Male,CT116,Hyderabad,Tier 1,Cola-Coka
8751,8751,8751,128782,19-30,Male,CT113,Bangalore,Tier 1,Gangster
8752,8752,8752,128783,19-30,Male,CT113,Bangalore,Tier 1,Gangster
8753,8753,8753,128784,15-18,Male,CT113,Bangalore,Tier 1,Gangster
8754,8754,8754,128785,31-45,Male,CT113,Bangalore,Tier 1,Cola-Coka
8755,8755,8755,128786,15-18,Male,CT118,Pune,Tier 2,Sky 9
8756,8756,8756,128787,19-30,Female,CT118,Pune,Tier 2,Bepsi
8757,8757,8757,128788,19-30,Male,CT116,Hyderabad,Tier 1,Sky 9
8758,8758,8758,128789,19-30,Male,CT112,Mumbai,Tier 1,Cola-Coka
8759,8759,8759,128790,19-30,Non-binary,CT113,Bangalore,Tier 1,Cola-Coka
8760,8760,8760,128791,19-30,Male,CT113,Bangalore,Tier 1,Bepsi
8761,8761,8761,128792,19-30,Male,CT111,Delhi,Tier 1,Gangster
8762,8762,8762,128793,31-45,Male,CT119,Jaipur,Tier 2,Bepsi
8763,8763,8763,128794,31-45,Male,CT115,Kolkata,Tier 2,CodeX
8764,8764,8764,128795,15-18,Female,CT113,Bangalore,Tier 1,Others
8765,8765,8765,128796,19-30,Female,CT113,Bangalore,Tier 1,Cola-Coka
8766,8766,8766,128797,19-30,Male,CT111,Delhi,Tier 1,Cola-Coka
8767,8767,8767,128798,19-30,Male,CT113,Bangalore,Tier 1,Cola-Coka
8768,8768,8768,128799,19-30,Female,CT113,Bangalore,Tier 1,Others
8769,8769,8769,128800,31-45,Male,CT113,Bangalore,Tier 1,Bepsi
8770,8770,8770,128801,15-18,Female,CT116,Hyderabad,Tier 1,Sky 9
8771,8771,8771,128802,31-45,Female,CT113,Bangalore,Tier 1,Bepsi
8772,8772,8772,128803,46-65,Male,CT118,Pune,Tier 2,Cola-Coka
8773,8773,8773,128804,19-30,Male,CT116,Hyderabad,Tier 1,CodeX
8774,8774,8774,128805,46-65,Male,CT114,Chennai,Tier 1,Gangster
8775,8775,8775,128806,19-30,Male,CT116,Hyderabad,Tier 1,Bepsi
8776,8776,8776,128807,19-30,Female,CT113,Bangalore,Tier 1,Blue Bull
8777,8777,8777,128808,15-18,Male,CT113,Bangalore,Tier 1,Bepsi
8778,8778,8778,128809,19-30,Female,CT116,Hyderabad,Tier 1,Gangster
8779,8779,8779,128810,31-45,Female,CT117,Ahmedabad,Tier 2,Gangster
8780,8780,8780,128811,19-30,Male,CT112,Mumbai,Tier 1,CodeX
8781,8781,8781,128812,19-30,Female,CT116,Hyderabad,Tier 1,Bepsi
8782,8782,8782,128813,19-30,Female,CT113,Bangalore,Tier 1,Bepsi
8783,8783,8783,128814,19-30,Male,CT114,Chennai,Tier 1,Bepsi
8784,8784,8784,128815,19-30,Male,CT113,Bangalore,Tier 1,Sky 9
8785,8785,8785,128816,19-30,Female,CT116,Hyderabad,Tier 1,Cola-Coka
8786,8786,8786,128817,19-30,Male,CT119,Jaipur,Tier 2,Gangster
8787,8787,8787,128818,19-30,Female,CT112,Mumbai,Tier 1,Bepsi
8788,8788,8788,128819,15-18,Male,CT113,Bangalore,Tier 1,Gangster
8789,8789,8789,128820,31-45,Male,CT116,Hyderabad,Tier 1,Gangster
8790,8790,8790,128821,19-30,Male,CT113,Bangalore,Tier 1,CodeX
8791,8791,8791,128822,46-65,Male,CT114,Chennai,Tier 1,Gangster
8792,8792,8792,128823,31-45,Male,CT114,Chennai,Tier 1,Sky 9
8793,8793,8793,128824,31-45,Male,CT115,Kolkata,Tier 2,Cola-Coka
8794,8794,8794,128825,46-65,Male,CT113,Bangalore,Tier 1,Bepsi
8795,8795,8795,128826,15-18,Female,CT113,Bangalore,Tier 1,Cola-Coka
8796,8796,8796,128827,31-45,Female,CT115,Kolkata,Tier 2,CodeX
8797,8797,8797,128828,19-30,Female,CT118,Pune,Tier 2,Cola-Coka
8798,8798,8798,128829,19-30,Male,CT115,Kolkata,Tier 2,Cola-Coka
8799,8799,8799,128830,31-45,Male,CT113,Bangalore,Tier 1,Bepsi
8800,8800,8800,128831,19-30,Female,CT118,Pune,Tier 2,CodeX
8801,8801,8801,128832,19-30,Female,CT116,Hyderabad,Tier 1,CodeX
8802,8802,8802,128833,15-18,Non-binary,CT120,Lucknow,Tier 2,Blue Bull
8803,8803,8803,128834,19-30,Male,CT116,Hyderabad,Tier 1,CodeX
8804,8804,8804,128835,15-18,Female,CT112,Mumbai,Tier 1,Sky 9
8805,8805,8805,128836,31-45,Female,CT113,Bangalore,Tier 1,Bepsi
8806,8806,8806,128837,31-45,Male,CT113,Bangalore,Tier 1,Blue Bull
8807,8807,8807,128838,31-45,Male,CT117,Ahmedabad,Tier 2,Bepsi
8808,8808,8808,128839,19-30,Female,CT118,Pune,Tier 2,Cola-Coka
8809,8809,8809,128840,31-45,Male,CT112,Mumbai,Tier 1,Cola-Coka
8810,8810,8810,128841,19-30,Female,CT113,Bangalore,Tier 1,Gangster
8811,8811,8811,128842,46-65,Male,CT113,Bangalore,Tier 1,Gangster
8812,8812,8812,128843,19-30,Male,CT114,Chennai,Tier 1,Gangster
8813,8813,8813,128844,19-30,Male,CT118,Pune,Tier 2,Bepsi
8814,8814,8814,128845,19-30,Male,CT114,Chennai,Tier 1,CodeX
8815,8815,8815,128846,31-45,Female,CT116,Hyderabad,Tier 1,Blue Bull
8816,8816,8816,128847,31-45,Male,CT113,Bangalore,Tier 1,Cola-Coka
8817,8817,8817,128848,31-45,Non-binary,CT112,Mumbai,Tier 1,Sky 9
8818,8818,8818,128849,19-30,Female,CT114,Chennai,Tier 1,CodeX
8819,8819,8819,128850,19-30,Male,CT113,Bangalore,Tier 1,Bepsi
8820,8820,8820,128851,15-18,Female,CT113,Bangalore,Tier 1,Cola-Coka
8821,8821,8821,128852,31-45,Female,CT118,Pune,Tier 2,CodeX
8822,8822,8822,128853,19-30,Male,CT113,Bangalore,Tier 1,Bepsi
8823,8823,8823,128854,19-30,Male,CT114,Chennai,Tier 1,CodeX
8824,8824,8824,128855,19-30,Female,CT113,Bangalore,Tier 1,Gangster
8825,8825,8825,128856,31-45,Male,CT114,Chennai,Tier 1,Others
8826,8826,8826,128857,19-30,Male,CT112,Mumbai,Tier 1,Blue Bull
8827,8827,8827,128858,19-30,Male,CT116,Hyderabad,Tier 1,Blue Bull
8828,8828,8828,128859,31-45,Male,CT115,Kolkata,Tier 2,Blue Bull
8829,8829,8829,128860,19-30,Male,CT114,Chennai,Tier 1,Bepsi
8830,8830,8830,128861,46-65,Male,CT116,Hyderabad,Tier 1,Blue Bull
8831,8831,8831,128862,15-18,Female,CT116,Hyderabad,Tier 1,Cola-Coka
8832,8832,8832,128863,15-18,Female,CT119,Jaipur,Tier 2,CodeX
8833,8833,8833,128864,31-45,Male,CT112,Mumbai,Tier 1,Gangster
8834,8834,8834,128865,19-30,Male,CT115,Kolkata,Tier 2,Sky 9
8835,8835,8835,128866,15-18,Male,CT113,Bangalore,Tier 1,Sky 9
8836,8836,8836,128867,19-30,Female,CT112,Mumbai,Tier 1,Bepsi
8837,8837,8837,128868,19-30,Male,CT113,Bangalore,Tier 1,Bepsi
8838,8838,8838,128869,31-45,Male,CT111,Delhi,Tier 1,Sky 9
8839,8839,8839,128870,19-30,Female,CT114,Chennai,Tier 1,Gangster
8840,8840,8840,128871,19-30,Male,CT117,Ahmedabad,Tier 2,Sky 9
8841,8841,8841,128872,31-45,Male,CT115,Kolkata,Tier 2,Gangster
8842,8842,8842,128873,19-30,Female,CT115,Kolkata,Tier 2,CodeX
8843,8843,8843,128874,19-30,Female,CT117,Ahmedabad,Tier 2,Others
8844,8844,8844,128875,19-30,Male,CT113,Bangalore,Tier 1,CodeX
8845,8845,8845,128876,19-30,Female,CT114,Chennai,Tier 1,Bepsi
8846,8846,8846,128877,15-18,Male,CT112,Mumbai,Tier 1,Gangster
8847,8847,8847,128878,19-30,Male,CT114,Chennai,Tier 1,Blue Bull
8848,8848,8848,128879,15-18,Male,CT115,Kolkata,Tier 2,Blue Bull
8849,8849,8849,128880,15-18,Non-binary,CT116,Hyderabad,Tier 1,Cola-Coka
8850,8850,8850,128881,19-30,Male,CT113,Bangalore,Tier 1,Sky 9
8851,8851,8851,128882,19-30,Female,CT114,Chennai,Tier 1,CodeX
8852,8852,8852,128883,19-30,Male,CT116,Hyderabad,Tier 1,Cola-Coka
8853,8853,8853,128884,19-30,Female,CT114,Chennai,Tier 1,Blue Bull
8854,8854,8854,128885,19-30,Male,CT111,Delhi,Tier 1,Gangster
8855,8855,8855,128886,31-45,Female,CT113,Bangalore,Tier 1,Cola-Coka
8856,8856,8856,128887,31-45,Male,CT117,Ahmedabad,Tier 2,Sky 9
8857,8857,8857,128888,31-45,Female,CT113,Bangalore,Tier 1,Cola-Coka
8858,8858,8858,128889,19-30,Male,CT113,Bangalore,Tier 1,Cola-Coka
8859,8859,8859,128890,31-45,Male,CT114,Chennai,Tier 1,CodeX
8860,8860,8860,128891,19-30,Male,CT112,Mumbai,Tier 1,Gangster
8861,8861,8861,128892,19-30,Male,CT112,Mumbai,Tier 1,CodeX
8862,8862,8862,128893,31-45,Male,CT114,Chennai,Tier 1,Blue Bull
8863,8863,8863,128894,19-30,Male,CT116,Hyderabad,Tier 1,Bepsi
8864,8864,8864,128895,31-45,Female,CT113,Bangalore,Tier 1,Cola-Coka
8865,8865,8865,128896,31-45,Male,CT113,Bangalore,Tier 1,Bepsi
8866,8866,8866,128897,15-18,Male,CT112,Mumbai,Tier 1,Gangster
8867,8867,8867,128898,15-18,Female,CT116,Hyderabad,Tier 1,Cola-Coka
8868,8868,8868,128899,19-30,Male,CT113,Bangalore,Tier 1,CodeX
8869,8869,8869,128900,19-30,Male,CT116,Hyderabad,Tier 1,CodeX
8870,8870,8870,128901,19-30,Male,CT118,Pune,Tier 2,CodeX
8871,8871,8871,128902,19-30,Male,CT114,Chennai,Tier 1,Gangster
8872,8872,8872,128903,15-18,Male,CT111,Delhi,Tier 1,Blue Bull
8873,8873,8873,128904,19-30,Male,CT111,Delhi,Tier 1,Gangster
8874,8874,8874,128905,31-45,Male,CT116,Hyderabad,Tier 1,Bepsi
8875,8875,8875,128906,15-18,Male,CT114,Chennai,Tier 1,Gangster
8876,8876,8876,128907,19-30,Male,CT118,Pune,Tier 2,Others
8877,8877,8877,128908,19-30,Female,CT113,Bangalore,Tier 1,Bepsi
8878,8878,8878,128909,19-30,Female,CT112,Mumbai,Tier 1,Bepsi
8879,8879,8879,128910,19-30,Male,CT116,Hyderabad,Tier 1,Cola-Coka
8880,8880,8880,128911,19-30,Male,CT113,Bangalore,Tier 1,Bepsi
8881,8881,8881,128912,31-45,Non-binary,CT116,Hyderabad,Tier 1,Gangster
8882,8882,8882,128913,15-18,Male,CT116,Hyderabad,Tier 1,Cola-Coka
8883,8883,8883,128914,19-30,Male,CT112,Mumbai,Tier 1,CodeX
8884,8884,8884,128915,31-45,Male,CT113,Bangalore,Tier 1,Bepsi
8885,8885,8885,128916,19-30,Female,CT117,Ahmedabad,Tier 2,Gangster
8886,8886,8886,128917,31-45,Female,CT113,Bangalore,Tier 1,Cola-Coka
8887,8887,8887,128918,31-45,Male,CT113,Bangalore,Tier 1,Bepsi
8888,8888,8888,128919,19-30,Male,CT116,Hyderabad,Tier 1,Sky 9
8889,8889,8889,128920,19-30,Male,CT118,Pune,Tier 2,Cola-Coka
8890,8890,8890,128921,31-45,Male,CT113,Bangalore,Tier 1,Gangster
8891,8891,8891,128922,19-30,Male,CT115,Kolkata,Tier 2,Bepsi
8892,8892,8892,128923,19-30,Male,CT116,Hyderabad,Tier 1,Cola-Coka
8893,8893,8893,128924,19-30,Male,CT116,Hyderabad,Tier 1,Cola-Coka
8894,8894,8894,128925,19-30,Male,CT120,Lucknow,Tier 2,CodeX
8895,8895,8895,128926,19-30,Male,CT113,Bangalore,Tier 1,Sky 9
8896,8896,8896,128927,31-45,Male,CT112,Mumbai,Tier 1,Gangster
8897,8897,8897,128928,19-30,Female,CT118,Pune,Tier 2,Cola-Coka
8898,8898,8898,128929,31-45,Female,CT113,Bangalore,Tier 1,CodeX
8899,8899,8899,128930,15-18,Female,CT116,Hyderabad,Tier 1,Bepsi
8900,8900,8900,128931,15-18,Male,CT112,Mumbai,Tier 1,Cola-Coka
8901,8901,8901,128932,19-30,Male,CT118,Pune,Tier 2,Bepsi
8902,8902,8902,128933,31-45,Male,CT117,Ahmedabad,Tier 2,Cola-Coka
8903,8903,8903,128934,19-30,Male,CT113,Bangalore,Tier 1,CodeX
8904,8904,8904,128935,31-45,Non-binary,CT112,Mumbai,Tier 1,Cola-Coka
8905,8905,8905,128936,31-45,Male,CT113,Bangalore,Tier 1,Bepsi
8906,8906,8906,128937,19-30,Male,CT112,Mumbai,Tier 1,Bepsi
